anio,instancia,cargo,distrito_id,distrito,seccion_id,mesas,electores,votantes,agrupacion,lista,tipo_registro,votos,recuento_tipo,fuente,particion_comparable
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,616,209315,154469,nulos,,nulos,1793,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,616,209315,154469,blancos,,blancos,1858,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,616,209315,154469,recurridos,,recurridos,583,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,14,1497,520925,381139,DEL CAMPO POPULAR,,agrupacion,868,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,14,1497,520925,381139,COALICION CIVICA ARI,,agrupacion,10822,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,14,1497,520925,381139,MOVIMIENTO DE ACCION VECINAL,,agrupacion,390,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,14,1497,520925,381139,ALIANZA FRENTE PARA LA VICTORIA,,agrupacion,148450,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,14,1497,520925,381139,ALIANZA FRENTE POPULAR,,agrupacion,27301,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,14,1497,520925,381139,ALIANZA COMPROMISO FEDERAL,,agrupacion,20525,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,14,1497,520925,381139,ALIANZA FRENTE AMPLIO PROGRESISTA,,agrupacion,136198,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,14,1497,520925,381139,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,agrupacion,6365,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,14,1497,520925,381139,ALIANZA PROYECTO SUR,,agrupacion,3551,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,14,1497,520925,381139,ALIANZA UNION PARA EL DESARROLLO SOCIAL - UDESO,,agrupacion,11231,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,14,1497,520925,381139,nulos,,nulos,7583,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,14,1497,520925,381139,blancos,,blancos,5816,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,14,1497,520925,381139,recurridos,,recurridos,2039,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,15,567,194061,149092,ALIANZA FRENTE POPULAR,,agrupacion,12901,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,15,567,194061,149092,ALIANZA COMPROMISO FEDERAL,,agrupacion,8642,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,15,567,194061,149092,ALIANZA FRENTE AMPLIO PROGRESISTA,,agrupacion,43483,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,15,567,194061,149092,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,agrupacion,1755,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,15,567,194061,149092,ALIANZA PROYECTO SUR,,agrupacion,941,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,15,567,194061,149092,ALIANZA UNION PARA EL DESARROLLO SOCIAL - UDESO,,agrupacion,5790,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,15,567,194061,149092,DEL CAMPO POPULAR,,agrupacion,310,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,15,567,194061,149092,COALICION CIVICA ARI,,agrupacion,3566,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,15,567,194061,149092,MOVIMIENTO DE ACCION VECINAL,,agrupacion,189,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,15,567,194061,149092,ALIANZA FRENTE PARA LA VICTORIA,,agrupacion,66573,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,15,567,194061,149092,nulos,,nulos,2005,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,15,567,194061,149092,blancos,,blancos,2465,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,15,567,194061,149092,recurridos,,recurridos,472,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,170,52458,38547,DEL CAMPO POPULAR,,agrupacion,112,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,170,52458,38547,COALICION CIVICA ARI,,agrupacion,867,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,170,52458,38547,MOVIMIENTO DE ACCION VECINAL,,agrupacion,122,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,170,52458,38547,ALIANZA FRENTE PARA LA VICTORIA,,agrupacion,16121,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,170,52458,38547,ALIANZA FRENTE POPULAR,,agrupacion,4947,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,170,52458,38547,ALIANZA COMPROMISO FEDERAL,,agrupacion,1357,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,170,52458,38547,ALIANZA FRENTE AMPLIO PROGRESISTA,,agrupacion,7811,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,170,52458,38547,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,agrupacion,281,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,170,52458,38547,ALIANZA PROYECTO SUR,,agrupacion,99,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,170,52458,38547,ALIANZA UNION PARA EL DESARROLLO SOCIAL - UDESO,,agrupacion,5761,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,170,52458,38547,nulos,,nulos,350,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,170,52458,38547,blancos,,blancos,557,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,170,52458,38547,recurridos,,recurridos,162,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,17,73,22679,16660,DEL CAMPO POPULAR,,agrupacion,29,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,17,73,22679,16660,COALICION CIVICA ARI,,agrupacion,390,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,17,73,22679,16660,MOVIMIENTO DE ACCION VECINAL,,agrupacion,15,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,17,73,22679,16660,ALIANZA FRENTE PARA LA VICTORIA,,agrupacion,8289,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,17,73,22679,16660,ALIANZA FRENTE POPULAR,,agrupacion,1711,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,17,73,22679,16660,ALIANZA COMPROMISO FEDERAL,,agrupacion,334,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,17,73,22679,16660,ALIANZA FRENTE AMPLIO PROGRESISTA,,agrupacion,3419,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,17,73,22679,16660,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,agrupacion,78,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,17,73,22679,16660,ALIANZA PROYECTO SUR,,agrupacion,43,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,17,73,22679,16660,ALIANZA UNION PARA EL DESARROLLO SOCIAL - UDESO,,agrupacion,1878,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,17,73,22679,16660,nulos,,nulos,200,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,17,73,22679,16660,blancos,,blancos,272,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,17,73,22679,16660,recurridos,,recurridos,2,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,18,192,61760,47709,COALICION CIVICA ARI,,agrupacion,1231,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,18,192,61760,47709,MOVIMIENTO DE ACCION VECINAL,,agrupacion,102,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,18,192,61760,47709,ALIANZA FRENTE PARA LA VICTORIA,,agrupacion,19151,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,18,192,61760,47709,ALIANZA FRENTE POPULAR,,agrupacion,5192,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,18,192,61760,47709,ALIANZA COMPROMISO FEDERAL,,agrupacion,2030,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,18,192,61760,47709,ALIANZA FRENTE AMPLIO PROGRESISTA,,agrupacion,14700,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,18,192,61760,47709,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,agrupacion,393,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,18,192,61760,47709,ALIANZA PROYECTO SUR,,agrupacion,141,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,18,192,61760,47709,ALIANZA UNION PARA EL DESARROLLO SOCIAL - UDESO,,agrupacion,3123,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,18,192,61760,47709,DEL CAMPO POPULAR,,agrupacion,79,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,18,192,61760,47709,nulos,,nulos,566,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,18,192,61760,47709,blancos,,blancos,889,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,18,192,61760,47709,recurridos,,recurridos,112,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,19,106,32297,24276,DEL CAMPO POPULAR,,agrupacion,40,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,19,106,32297,24276,COALICION CIVICA ARI,,agrupacion,808,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,19,106,32297,24276,MOVIMIENTO DE ACCION VECINAL,,agrupacion,51,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,19,106,32297,24276,ALIANZA FRENTE PARA LA VICTORIA,,agrupacion,8395,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,19,106,32297,24276,ALIANZA FRENTE POPULAR,,agrupacion,3836,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,19,106,32297,24276,ALIANZA COMPROMISO FEDERAL,,agrupacion,870,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,19,106,32297,24276,ALIANZA FRENTE AMPLIO PROGRESISTA,,agrupacion,6672,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,19,106,32297,24276,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,agrupacion,185,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,19,106,32297,24276,ALIANZA PROYECTO SUR,,agrupacion,77,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,19,106,32297,24276,ALIANZA UNION PARA EL DESARROLLO SOCIAL - UDESO,,agrupacion,2534,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,19,106,32297,24276,nulos,,nulos,264,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,19,106,32297,24276,blancos,,blancos,527,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,19,106,32297,24276,recurridos,,recurridos,17,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,20,361,123326,96757,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,agrupacion,1668,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,20,361,123326,96757,ALIANZA PROYECTO SUR,,agrupacion,579,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,20,361,123326,96757,ALIANZA UNION PARA EL DESARROLLO SOCIAL - UDESO,,agrupacion,4801,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,20,361,123326,96757,DEL CAMPO POPULAR,,agrupacion,173,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,20,361,123326,96757,COALICION CIVICA ARI,,agrupacion,2769,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,20,361,123326,96757,MOVIMIENTO DE ACCION VECINAL,,agrupacion,1,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,20,361,123326,96757,ALIANZA FRENTE PARA LA VICTORIA,,agrupacion,38903,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,20,361,123326,96757,ALIANZA FRENTE POPULAR,,agrupacion,8978,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,20,361,123326,96757,ALIANZA COMPROMISO FEDERAL,,agrupacion,5523,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,20,361,123326,96757,ALIANZA FRENTE AMPLIO PROGRESISTA,,agrupacion,30458,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,20,361,123326,96757,nulos,,nulos,1294,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,20,361,123326,96757,blancos,,blancos,1537,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,20,361,123326,96757,recurridos,,recurridos,73,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,21,149,49727,38931,ALIANZA FRENTE AMPLIO PROGRESISTA,,agrupacion,10960,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,21,149,49727,38931,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,agrupacion,447,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,21,149,49727,38931,ALIANZA PROYECTO SUR,,agrupacion,162,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,21,149,49727,38931,ALIANZA UNION PARA EL DESARROLLO SOCIAL - UDESO,,agrupacion,3261,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,21,149,49727,38931,DEL CAMPO POPULAR,,agrupacion,87,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,21,149,49727,38931,COALICION CIVICA ARI,,agrupacion,1366,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,21,149,49727,38931,MOVIMIENTO DE ACCION VECINAL,,agrupacion,160,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,21,149,49727,38931,ALIANZA FRENTE PARA LA VICTORIA,,agrupacion,12526,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,21,149,49727,38931,ALIANZA FRENTE POPULAR,,agrupacion,6036,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,21,149,49727,38931,ALIANZA COMPROMISO FEDERAL,,agrupacion,2680,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,21,149,49727,38931,nulos,,nulos,492,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,21,149,49727,38931,blancos,,blancos,742,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,21,149,49727,38931,recurridos,,recurridos,12,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,22,123,38603,26053,DEL CAMPO POPULAR,,agrupacion,41,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,22,123,38603,26053,COALICION CIVICA ARI,,agrupacion,564,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,22,123,38603,26053,MOVIMIENTO DE ACCION VECINAL,,agrupacion,59,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,22,123,38603,26053,ALIANZA FRENTE PARA LA VICTORIA,,agrupacion,12841,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,22,123,38603,26053,ALIANZA FRENTE POPULAR,,agrupacion,3129,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,22,123,38603,26053,ALIANZA COMPROMISO FEDERAL,,agrupacion,572,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,22,123,38603,26053,ALIANZA FRENTE AMPLIO PROGRESISTA,,agrupacion,5470,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,22,123,38603,26053,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,agrupacion,134,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,22,123,38603,26053,ALIANZA PROYECTO SUR,,agrupacion,45,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,22,123,38603,26053,ALIANZA UNION PARA EL DESARROLLO SOCIAL - UDESO,,agrupacion,2509,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,22,123,38603,26053,nulos,,nulos,271,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,22,123,38603,26053,blancos,,blancos,405,PROVISORIO,api_dine,no
2011,PASO,PRESIDENTE Y VICE,21,Santa Fe,22,123,38603,26053,recurridos,,recurridos,13,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,1,98,33594,26865,Alianza Unión para el Desarrollo Social                                                             ,,agrupacion,2114,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,1,98,33594,26865,Alianza Frente para la Victoria                                                                     ,,agrupacion,9980,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,1,98,33594,26865,Alianza Frente Amplio Progresista                                                                   ,,agrupacion,8753,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,1,98,33594,26865,Alianza Frente Popular                                                                              ,,agrupacion,2612,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,1,98,33594,26865,Alianza Compromiso Federal                                                                          ,,agrupacion,1930,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,1,98,33594,26865,Alianza Frente de Izquierda y de los Trabajadores                                                   ,,agrupacion,399,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,1,98,33594,26865,Coalición Cívica - Afirmación para una República Igualitaria ARI                                    ,,agrupacion,413,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,1,98,33594,26865,nulos,,nulos,75,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,1,98,33594,26865,blancos,,blancos,575,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,1,98,33594,26865,recurridos,,recurridos,14,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,2,197,66123,52905,Alianza Frente Amplio Progresista                                                                   ,,agrupacion,19832,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,2,197,66123,52905,Alianza Frente para la Victoria                                                                     ,,agrupacion,16596,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,2,197,66123,52905,Alianza Unión para el Desarrollo Social                                                             ,,agrupacion,3910,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,2,197,66123,52905,Coalición Cívica - Afirmación para una República Igualitaria ARI                                    ,,agrupacion,972,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,2,197,66123,52905,Alianza Frente Popular                                                                              ,,agrupacion,5587,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,2,197,66123,52905,Alianza Compromiso Federal                                                                          ,,agrupacion,3743,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,2,197,66123,52905,Alianza Frente de Izquierda y de los Trabajadores                                                   ,,agrupacion,1004,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,2,197,66123,52905,nulos,,nulos,394,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,2,197,66123,52905,blancos,,blancos,866,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,2,197,66123,52905,recurridos,,recurridos,1,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,3,391,126959,96865,Alianza Frente Popular                                                                              ,,agrupacion,5121,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,3,391,126959,96865,Alianza Compromiso Federal                                                                          ,,agrupacion,4801,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,3,391,126959,96865,Alianza Frente de Izquierda y de los Trabajadores                                                   ,,agrupacion,1445,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,3,391,126959,96865,Coalición Cívica - Afirmación para una República Igualitaria ARI                                    ,,agrupacion,1646,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,3,391,126959,96865,Alianza Frente Amplio Progresista                                                                   ,,agrupacion,39504,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,3,391,126959,96865,Alianza Unión para el Desarrollo Social                                                             ,,agrupacion,5504,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,3,391,126959,96865,Alianza Frente para la Victoria                                                                     ,,agrupacion,36573,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,3,391,126959,96865,nulos,,nulos,1078,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,3,391,126959,96865,blancos,,blancos,1128,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,3,391,126959,96865,recurridos,,recurridos,65,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,4,205,69211,55285,Alianza Frente Amplio Progresista                                                                   ,,agrupacion,19028,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,4,205,69211,55285,Alianza Frente para la Victoria                                                                     ,,agrupacion,23349,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,4,205,69211,55285,Alianza Frente Popular                                                                              ,,agrupacion,2931,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,4,205,69211,55285,Alianza Compromiso Federal                                                                          ,,agrupacion,3036,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,4,205,69211,55285,Alianza Frente de Izquierda y de los Trabajadores                                                   ,,agrupacion,929,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,4,205,69211,55285,Coalición Cívica - Afirmación para una República Igualitaria ARI                                    ,,agrupacion,764,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,4,205,69211,55285,Alianza Unión para el Desarrollo Social                                                             ,,agrupacion,4146,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,4,205,69211,55285,nulos,,nulos,371,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,4,205,69211,55285,blancos,,blancos,713,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,4,205,69211,55285,recurridos,,recurridos,18,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,5,50,15682,11227,Alianza Frente de Izquierda y de los Trabajadores                                                   ,,agrupacion,126,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,5,50,15682,11227,Alianza Frente Amplio Progresista                                                                   ,,agrupacion,3450,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,5,50,15682,11227,Coalición Cívica - Afirmación para una República Igualitaria ARI                                    ,,agrupacion,108,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,5,50,15682,11227,Alianza Frente Popular                                                                              ,,agrupacion,390,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,5,50,15682,11227,Alianza Compromiso Federal                                                                          ,,agrupacion,255,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,5,50,15682,11227,Alianza Frente para la Victoria                                                                     ,,agrupacion,5954,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,5,50,15682,11227,Alianza Unión para el Desarrollo Social                                                             ,,agrupacion,687,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,5,50,15682,11227,nulos,,nulos,91,PROVISORIO,api_dine,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,5,50,15682,11227,blancos,,blancos,148,PROVISORIO,api_dine,no
