anio,instancia,fecha,cargo,distrito_id,distrito,seccion_id,seccion,circuito_id,localidad,agrupacion,tipo_registro,votos,recuento_tipo,archivo_origen
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00080,,LA LIBERTAD AVANZA,agrupacion,1329,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00080,,NULO,nulos,52,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00080,,RECURRIDO,recurridos,0,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00080,,UNION POR LA PATRIA,agrupacion,1636,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00090,,COMANDO,comando,4,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00090,,EN BLANCO,blancos,55,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00090,,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,128,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00090,,HACEMOS POR NUESTRO PAIS,agrupacion,427,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00090,,IMPUGNADO,impugnados,1,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00090,,JUNTOS POR EL CAMBIO,agrupacion,2952,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00090,,LA LIBERTAD AVANZA,agrupacion,1518,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00090,,NULO,nulos,43,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00090,,RECURRIDO,recurridos,2,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00090,,UNION POR LA PATRIA,agrupacion,1366,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00100,,COMANDO,comando,3,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00100,,EN BLANCO,blancos,59,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00100,,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,135,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00100,,HACEMOS POR NUESTRO PAIS,agrupacion,477,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00100,,IMPUGNADO,impugnados,0,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00100,,JUNTOS POR EL CAMBIO,agrupacion,2950,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
